ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao
2023,2203354,Municipal,33.2,40.14,47.45,54.88,62.09,68.8,74.81,80,0,90.82
2024,5103437,Municipal,92.97,40.14,47.45,54.88,62.09,68.8,74.81,80,5,98.61
2023,5103437,Municipal,33.2,40.14,47.45,54.88,62.09,68.8,74.81,80,0,84.34
2024,2203354,Municipal,11.96,40.14,47.45,54.88,62.09,68.8,74.81,80,0,88
2024,2102150,Municipal,49.3,40.15,47.46,54.88,62.09,68.81,74.81,80,1,93.94
2023,2102150,Municipal,33.3,40.15,47.46,54.88,62.09,68.81,74.81,80,0,91.07
2024,1300086,Municipal,53.48,40.16,47.47,54.89,62.1,68.81,74.81,80,2,82.05
2023,1300086,Municipal,33.3,40.16,47.47,54.89,62.1,68.81,74.81,80,0,70
2024,4209409,Municipal,34.29,40.16,47.47,54.89,62.1,68.81,74.81,80,0,85.06
2024,2911204,Municipal,47.2,40.16,47.47,54.89,62.1,68.81,74.81,80,1,90.3
2023,2911204,Municipal,33.3,40.16,47.47,54.89,62.1,68.81,74.81,80,0,77.96
2023,4209409,Municipal,33.3,40.16,47.47,54.89,62.1,68.81,74.81,80,0,70.09
2023,2400406,Municipal,33.3,40.19,47.49,54.91,62.11,68.82,74.82,80,0,95.12
2024,2400406,Municipal,39.66,40.19,47.49,54.91,62.11,68.82,74.82,80,0,87.88
2023,2110278,Municipal,33.3,40.2,47.51,54.92,62.12,68.82,74.82,80,0,80.43
2024,2110278,Municipal,39.84,40.2,47.51,54.92,62.12,68.82,74.82,80,0,86.71
2024,3554656,Municipal,30.77,40.22,47.52,54.93,62.13,68.83,74.82,80,0,100
2023,3554656,Municipal,33.3,40.22,47.52,54.93,62.13,68.83,74.82,80,0,93.1
2023,2411700,Municipal,33.4,40.24,47.54,54.95,62.14,68.83,74.83,80,0,89.36
2024,2411700,Municipal,33.62,40.24,47.54,54.95,62.14,68.83,74.83,80,0,87.5
2024,2407906,Municipal,32.92,40.25,47.55,54.95,62.14,68.84,74.83,80,0,91.18
2023,2407906,Municipal,33.4,40.25,47.55,54.95,62.14,68.84,74.83,80,0,80.43
2023,3157609,Municipal,33.4,40.26,47.56,54.96,62.15,68.84,74.83,80,0,84.62
2024,3157609,Municipal,72.51,40.26,47.56,54.96,62.15,68.84,74.83,80,4,97.56
2023,1507102,Municipal,33.4,40.26,47.56,54.96,62.15,68.84,74.83,80,0,74.05
2024,1507102,Municipal,69.85,40.26,47.56,54.96,62.15,68.84,74.83,80,3,80.92
2024,2707206,Municipal,48.87,40.27,47.56,54.96,62.15,68.84,74.83,80,1,98.79
2023,2707206,Municipal,33.4,40.27,47.56,54.96,62.15,68.84,74.83,80,0,93.84
2023,2903805,Municipal,33.4,40.29,47.58,54.98,62.16,68.85,74.83,80,0,84.66
2024,2903805,Municipal,32.14,40.29,47.58,54.98,62.16,68.85,74.83,80,0,97.22
2023,2605707,Municipal,33.4,40.31,47.6,54.99,62.17,68.85,74.83,80,0,87.2
2024,2605707,Municipal,51.67,40.31,47.6,54.99,62.17,68.85,74.83,80,2,95
2023,2928059,Municipal,33.5,40.34,47.63,55.02,62.19,68.86,74.84,80,0,73.97
2024,2928059,Municipal,28.42,40.34,47.63,55.02,62.19,68.86,74.84,80,0,82.61
2023,2703809,Municipal,33.5,40.35,47.64,55.02,62.19,68.87,74.84,80,0,95.44
2024,2703809,Municipal,27.93,40.35,47.64,55.02,62.19,68.87,74.84,80,0,94.97
2024,2928703,Municipal,40.9,40.35,47.64,55.02,62.19,68.87,74.84,80,1,82.22
2023,2928703,Municipal,33.5,40.35,47.64,55.02,62.19,68.87,74.84,80,0,70.98
2024,2111052,Municipal,43.97,40.36,47.64,55.03,62.2,68.87,74.84,80,1,93.97
2023,2111052,Municipal,33.5,40.36,47.64,55.03,62.2,68.87,74.84,80,0,85.51
2024,2516102,Municipal,47.26,40.39,47.67,55.05,62.21,68.88,74.85,80,1,78.72
2023,2516102,Municipal,33.5,40.39,47.67,55.05,62.21,68.88,74.85,80,0,86.14
2024,2801405,Municipal,34.24,40.4,47.68,55.05,62.22,68.88,74.85,80,0,98.45
2023,2801405,Municipal,33.5,40.4,47.68,55.05,62.22,68.88,74.85,80,0,84.43
2024,2801306,Municipal,35.78,40.4,47.68,55.05,62.22,68.88,74.85,80,0,91.12
2023,2801306,Municipal,33.5,40.4,47.68,55.05,62.22,68.88,74.85,80,0,85.25
2024,2905701,Municipal,36.56,40.43,47.7,55.07,62.23,68.89,74.85,80,0,92.03
2023,2905701,Municipal,33.6,40.43,47.7,55.07,62.23,68.89,74.85,80,0,84.94
2024,2900702,Municipal,36.64,40.44,47.72,55.09,62.24,68.89,74.85,80,0,90.06
2023,2900702,Municipal,33.6,40.44,47.72,55.09,62.24,68.89,74.85,80,0,86.23
2024,2209971,Municipal,87.8,40.46,47.73,55.1,62.25,68.9,74.85,80,5,98.29
2023,2209971,Municipal,33.6,40.46,47.73,55.1,62.25,68.9,74.85,80,0,97.83
2024,1507508,Municipal,35.42,40.49,47.76,55.12,62.26,68.91,74.86,80,0,89.55
2023,1507508,Municipal,33.6,40.49,47.76,55.12,62.26,68.91,74.86,80,0,84.85
2023,2913903,Municipal,33.6,40.51,47.77,55.13,62.27,68.91,74.86,80,0,71.8
2024,5004403,Municipal,51.7,40.51,47.77,55.13,62.27,68.91,74.86,80,2,99.19
2023,2209658,Municipal,33.6,40.51,47.77,55.13,62.27,68.91,74.86,80,0,100
2024,2209658,Municipal,36.86,40.51,47.77,55.13,62.27,68.91,74.86,80,0,98.28
2024,2913903,Municipal,25.15,40.51,47.77,55.13,62.27,68.91,74.86,80,0,96.45
2023,5004403,Municipal,33.6,40.51,47.77,55.13,62.27,68.91,74.86,80,0,86.4
2023,5006408,Municipal,33.7,40.53,47.79,55.14,62.28,68.92,74.86,80,0,83.47
2024,5006408,Municipal,55.86,40.53,47.79,55.14,62.28,68.92,74.86,80,2,85.94
2023,2806008,Municipal,33.7,40.54,47.8,55.15,62.28,68.92,74.86,80,0,89.91
2024,2806008,Municipal,38.48,40.54,47.8,55.15,62.28,68.92,74.86,80,0,95.92
2023,2921401,Municipal,33.7,40.59,47.84,55.19,62.31,68.94,74.87,80,0,71.26
2024,2706208,Municipal,51.18,40.59,47.84,55.19,62.31,68.94,74.87,80,2,94.12
2024,2921401,Municipal,29.41,40.59,47.84,55.19,62.31,68.94,74.87,80,0,82.07
2023,2706208,Municipal,33.7,40.59,47.84,55.19,62.31,68.94,74.87,80,0,87.5
2023,2806206,Municipal,33.8,40.63,47.88,55.21,62.33,68.95,74.88,80,0,83.89
2024,2806206,Municipal,44.89,40.63,47.88,55.21,62.33,68.95,74.88,80,1,93.12
2023,1505494,Municipal,33.8,40.66,47.9,55.23,62.34,68.96,74.88,80,0,91.18
2024,1505494,Municipal,44.75,40.66,47.9,55.23,62.34,68.96,74.88,80,1,91.94
2023,2932804,Municipal,33.8,40.69,47.93,55.26,62.36,68.97,74.88,80,0,89.4
2024,2932804,Municipal,33.04,40.69,47.93,55.26,62.36,68.97,74.88,80,0,95.04
2024,2921302,Municipal,46.05,40.72,47.96,55.27,62.37,68.98,74.89,80,1,87.36
2023,2921302,Municipal,33.9,40.72,47.96,55.27,62.37,68.98,74.89,80,0,87.04
2023,2903904,Municipal,33.9,40.73,47.96,55.28,62.38,68.98,74.89,80,0,86.56
2024,2903904,Municipal,34.55,40.73,47.96,55.28,62.38,68.98,74.89,80,0,94.99
2023,2515302,Municipal,33.9,40.74,47.97,55.29,62.38,68.98,74.89,80,0,83.41
2024,2501807,Municipal,36.71,40.74,47.97,55.29,62.38,68.98,74.89,80,0,77.36
2024,2901700,Municipal,25.76,40.74,47.97,55.29,62.38,68.98,74.89,80,0,95.65
2023,2501807,Municipal,33.9,40.74,47.97,55.29,62.38,68.98,74.89,80,0,73.31
2023,2901700,Municipal,33.9,40.74,47.97,55.29,62.38,68.98,74.89,80,0,83.54
2024,2515302,Municipal,39,40.74,47.97,55.29,62.38,68.98,74.89,80,0,88.26
2024,2802106,Municipal,29.77,40.81,48.03,55.33,62.41,69,74.9,80,0,90.94
2024,1500958,Municipal,55.54,40.81,48.03,55.33,62.41,69,74.9,80,2,88.89
2023,1500958,Municipal,34,40.81,48.03,55.33,62.41,69,74.9,80,0,84.65
2023,2802106,Municipal,34,40.81,48.03,55.33,62.41,69,74.9,80,0,88.17
2023,2905602,Municipal,34,40.84,48.06,55.36,62.43,69.01,74.9,80,0,80.95
2024,2905602,Municipal,24.61,40.84,48.06,55.36,62.43,69.01,74.9,80,0,83.77
2023,1703891,Municipal,34.1,40.93,48.13,55.41,62.47,69.04,74.91,80,0,88.64
2024,1703891,Municipal,23.86,40.93,48.13,55.41,62.47,69.04,74.91,80,0,94.44
2024,2514503,Municipal,55.77,40.93,48.14,55.42,62.48,69.04,74.92,80,2,96.4
2023,2514503,Municipal,34.1,40.93,48.14,55.42,62.48,69.04,74.92,80,0,92.7
2024,1303536,Municipal,35.31,41,48.19,55.46,62.51,69.06,74.92,80,0,71.66
2023,2924603,Municipal,34.2,41,48.19,55.46,62.51,69.06,74.92,80,0,89.66
2024,2924603,Municipal,39.19,41,48.19,55.46,62.51,69.06,74.92,80,0,98.23
2023,1303536,Municipal,34.2,41,48.19,55.46,62.51,69.06,74.92,80,0,70.38
2023,2705804,Municipal,34.2,41.05,48.24,55.5,62.53,69.07,74.93,80,0,95.49
2024,2705804,Municipal,36.22,41.05,48.24,55.5,62.53,69.07,74.93,80,0,95.86
2023,1508308,Municipal,34.3,41.1,48.28,55.53,62.56,69.09,74.94,80,0,83.56
2024,1508308,Municipal,38.21,41.1,48.28,55.53,62.56,69.09,74.94,80,0,88.8
2023,2803906,Municipal,34.3,41.11,48.29,55.54,62.56,69.09,74.94,80,0,91.3
2024,1702406,Municipal,61.2,41.11,48.29,55.54,62.56,69.09,74.94,80,3,89.47
2024,2803906,Municipal,36.75,41.11,48.29,55.54,62.56,69.09,74.94,80,0,92.09
2023,1702406,Municipal,34.3,41.11,48.29,55.54,62.56,69.09,74.94,80,0,85.53
2023,2908507,Municipal,34.3,41.12,48.3,55.55,62.57,69.09,74.94,80,0,90.17
2024,2908507,Municipal,37.5,41.12,48.3,55.55,62.57,69.09,74.94,80,0,78.49
2024,5007109,Municipal,42.87,41.16,48.34,55.58,62.59,69.11,74.95,80,1,89.72
2023,5007109,Municipal,34.4,41.16,48.34,55.58,62.59,69.11,74.95,80,0,87.81
2023,2916708,Municipal,34.4,41.17,48.34,55.58,62.59,69.11,74.95,80,0,97.33
2023,5211008,Municipal,34.4,41.17,48.34,55.58,62.59,69.11,74.95,80,0,93.07
2024,5211008,Municipal,73.21,41.17,48.34,55.58,62.59,69.11,74.95,80,4,91.26
2024,2916708,Municipal,34.25,41.17,48.34,55.58,62.59,69.11,74.95,80,0,98.65
2023,2915502,Municipal,34.4,41.18,48.35,55.59,62.6,69.11,74.95,80,0,77.4
2024,2915502,Municipal,34.09,41.18,48.35,55.59,62.6,69.11,74.95,80,0,92.63
2023,2926608,Municipal,34.4,41.2,48.37,55.6,62.61,69.12,74.95,80,0,87.69
2024,2926608,Municipal,40.72,41.2,48.37,55.6,62.61,69.12,74.95,80,1,90.27
2024,1721208,Municipal,35.44,41.22,48.38,55.61,62.61,69.12,74.95,80,0,90.08
2023,1721208,Municipal,34.4,41.22,48.38,55.61,62.61,69.12,74.95,80,0,94.84
2024,4216503,Municipal,43.26,41.26,48.42,55.64,62.63,69.13,74.96,80,1,88.84
2023,4216503,Municipal,34.5,41.26,48.42,55.64,62.63,69.13,74.96,80,0,82.18
2023,2923100,Municipal,34.5,41.3,48.45,55.67,62.65,69.15,74.96,80,0,89.13
2024,2923100,Municipal,21.29,41.3,48.45,55.67,62.65,69.15,74.96,80,0,92.66
2024,2708709,Municipal,50.67,41.31,48.46,55.68,62.66,69.15,74.96,80,2,95.09
2023,2708709,Municipal,34.5,41.31,48.46,55.68,62.66,69.15,74.96,80,0,97.48
2024,1505304,Municipal,30.61,41.32,48.47,55.68,62.66,69.15,74.97,80,0,82.29
2023,1505304,Municipal,34.5,41.32,48.47,55.68,62.66,69.15,74.97,80,0,74.67
2024,2702207,Municipal,54.67,41.33,48.48,55.69,62.67,69.16,74.97,80,2,100
2023,2702207,Municipal,34.5,41.33,48.48,55.69,62.67,69.16,74.97,80,0,88.24
2023,2702553,Municipal,34.6,41.35,48.49,55.7,62.68,69.16,74.97,80,0,94.57
2024,2702553,Municipal,36.15,41.35,48.49,55.7,62.68,69.16,74.97,80,0,91.95
2023,2907707,Municipal,34.6,41.36,48.5,55.71,62.68,69.16,74.97,80,0,98.36
2024,2907707,Municipal,36.19,41.36,48.5,55.71,62.68,69.16,74.97,80,0,97.22
2023,2612901,Municipal,34.6,41.36,48.5,55.71,62.68,69.16,74.97,80,0,91.59
2024,2612901,Municipal,71.07,41.36,48.5,55.71,62.68,69.16,74.97,80,4,93.42
2023,2900108,Municipal,34.6,41.37,48.51,55.71,62.69,69.17,74.97,80,0,89.39
2024,2900108,Municipal,42.42,41.37,48.51,55.71,62.69,69.17,74.97,80,1,89.19
2023,2806602,Municipal,34.6,41.37,48.51,55.71,62.69,69.17,74.97,80,0,84.38
2024,2806602,Municipal,26.79,41.37,48.51,55.71,62.69,69.17,74.97,80,0,100
2024,2703908,Municipal,44.34,41.39,48.53,55.73,62.7,69.17,74.98,80,1,94.55
2023,2703908,Municipal,34.6,41.39,48.53,55.73,62.7,69.17,74.98,80,0,97.92
2023,2910727,Municipal,34.6,41.41,48.55,55.75,62.71,69.18,74.98,80,0,81.36
2024,2910727,Municipal,38.37,41.41,48.55,55.75,62.71,69.18,74.98,80,0,86.48
2023,2511806,Municipal,34.6,41.41,48.55,55.75,62.71,69.18,74.98,80,0,75.58
2024,2511806,Municipal,41.49,41.41,48.55,55.75,62.71,69.18,74.98,80,1,80.82
2024,2412203,Municipal,34.77,41.43,48.56,55.76,62.72,69.19,74.98,80,0,81.12
2023,2918357,Municipal,34.6,41.43,48.56,55.76,62.72,69.19,74.98,80,0,88.96
2024,2909802,Municipal,33.56,41.43,48.56,55.76,62.72,69.19,74.98,80,0,85.54
2023,2909802,Municipal,34.6,41.43,48.56,55.76,62.72,69.19,74.98,80,0,78.04
2023,2412203,Municipal,34.6,41.43,48.56,55.76,62.72,69.19,74.98,80,0,76.47
2024,2918357,Municipal,53.15,41.43,48.56,55.76,62.72,69.19,74.98,80,2,93.73
2024,5102694,Municipal,78.89,41.47,48.6,55.78,62.73,69.2,74.98,80,4,90.12
2023,5102694,Municipal,34.7,41.47,48.6,55.78,62.73,69.2,74.98,80,0,91.95
2024,3150539,Municipal,81.43,41.49,48.61,55.79,62.74,69.2,74.99,80,5,92.31
2023,3150539,Municipal,34.7,41.49,48.61,55.79,62.74,69.2,74.99,80,0,85.19
2023,2702801,Municipal,34.7,41.5,48.62,55.8,62.75,69.2,74.99,80,0,95.89
2024,2702801,Municipal,49.34,41.5,48.62,55.8,62.75,69.2,74.99,80,1,93.45
2023,3300456,Municipal,34.7,41.51,48.64,55.81,62.76,69.21,74.99,80,0,79.77
2024,3300456,Municipal,38.9,41.51,48.64,55.81,62.76,69.21,74.99,80,0,70.02
2024,1720655,Municipal,37.39,41.52,48.64,55.82,62.76,69.21,74.99,80,0,85.23
2023,2406502,Municipal,34.7,41.52,48.64,55.82,62.76,69.21,74.99,80,0,92.04
2024,2406502,Municipal,35.61,41.52,48.64,55.82,62.76,69.21,74.99,80,0,87.03
2023,1720655,Municipal,34.7,41.52,48.64,55.82,62.76,69.21,74.99,80,0,90.36
2024,5108501,Municipal,52.77,41.54,48.66,55.83,62.77,69.22,74.99,80,2,91.19
2023,5108501,Municipal,34.8,41.54,48.66,55.83,62.77,69.22,74.99,80,0,89.23
2024,2806909,Municipal,81.25,41.56,48.68,55.84,62.78,69.22,75,80,5,94.12
2023,2507309,Municipal,34.8,41.56,48.68,55.84,62.78,69.22,75,80,0,79.08
2023,2806909,Municipal,34.8,41.56,48.68,55.84,62.78,69.22,75,80,0,76.67
2023,3529658,Municipal,34.8,41.56,48.68,55.84,62.78,69.22,75,80,0,85.19
2024,2507309,Municipal,51.18,41.56,48.68,55.84,62.78,69.22,75,80,2,82.48
2024,3529658,Municipal,56.25,41.56,48.68,55.84,62.78,69.22,75,80,2,94.12
2023,2708006,Municipal,34.8,41.57,48.68,55.85,62.78,69.23,75,80,0,96.12
2024,2708006,Municipal,44.16,41.57,48.68,55.85,62.78,69.23,75,80,1,97.71
2023,2112274,Municipal,34.8,41.57,48.68,55.85,62.78,69.23,75,80,0,86.17
2024,2112274,Municipal,36.17,41.57,48.68,55.85,62.78,69.23,75,80,0,96.05
2023,2913804,Municipal,34.8,41.61,48.71,55.88,62.8,69.24,75,80,0,89.89
2024,2913804,Municipal,46.51,41.61,48.71,55.88,62.8,69.24,75,80,1,94.51
2023,5107859,Municipal,34.8,41.62,48.72,55.88,62.8,69.24,75,80,0,81.12
2024,5107859,Municipal,33.38,41.62,48.72,55.88,62.8,69.24,75,80,0,87.74
2024,2925501,Municipal,28.97,41.65,48.75,55.91,62.82,69.25,75.01,80,0,80.86
2023,2925501,Municipal,34.9,41.65,48.75,55.91,62.82,69.25,75.01,80,0,83.04
2023,1707306,Municipal,35,41.72,48.81,55.95,62.85,69.27,75.02,80,0,85
2024,1707306,Municipal,68.54,41.72,48.81,55.95,62.85,69.27,75.02,80,3,83.33
2024,2106706,Municipal,55.82,41.77,48.86,55.99,62.88,69.28,75.02,80,2,90.76
2023,2106706,Municipal,35,41.77,48.86,55.99,62.88,69.28,75.02,80,0,92.21
2023,3522901,Municipal,35,41.78,48.86,55.99,62.88,69.29,75.02,80,0,86.71
2024,3522901,Municipal,53.04,41.78,48.86,55.99,62.88,69.29,75.02,80,2,89.63
2023,2105500,Municipal,35,41.8,48.88,56.01,62.89,69.29,75.03,80,0,89.44
2024,2105500,Municipal,55.83,41.8,48.88,56.01,62.89,69.29,75.03,80,2,87.5
2024,1600204,Municipal,39.25,41.81,48.89,56.01,62.9,69.3,75.03,80,0,81.05
2023,1600204,Municipal,35.1,41.81,48.89,56.01,62.9,69.3,75.03,80,0,92.63
2023,1710904,Municipal,35.1,41.84,48.92,56.04,62.91,69.31,75.03,80,0,96.08
2024,1710904,Municipal,53.53,41.84,48.92,56.04,62.91,69.31,75.03,80,2,93.75
2023,2506400,Municipal,35.1,41.85,48.93,56.04,62.92,69.31,75.03,80,0,89.92
2024,2506400,Municipal,27.02,41.85,48.93,56.04,62.92,69.31,75.03,80,0,91.58
2023,3537206,Municipal,35.1,41.87,48.94,56.06,62.93,69.31,75.04,80,0,81.25
2024,3537206,Municipal,45.97,41.87,48.94,56.06,62.93,69.31,75.04,80,1,89.08
2024,1702208,Municipal,50.5,41.9,48.97,56.07,62.94,69.32,75.04,80,2,84.55
2023,1702208,Municipal,35.2,41.9,48.97,56.07,62.94,69.32,75.04,80,0,87.46
2023,1722081,Municipal,35.2,41.91,48.97,56.08,62.95,69.32,75.04,80,0,86.18
2024,1722081,Municipal,41.89,41.91,48.97,56.08,62.95,69.32,75.04,80,1,81.74
2024,2501005,Municipal,40.53,41.93,48.99,56.09,62.95,69.33,75.04,80,1,88.67
2023,2501005,Municipal,35.2,41.93,48.99,56.09,62.95,69.33,75.04,80,0,95.24
2023,4316402,Municipal,35.2,41.94,49,56.1,62.96,69.33,75.04,80,0,74.42
2024,2702603,Municipal,44.46,41.94,49,56.1,62.96,69.34,75.05,80,1,96.12
2023,2702603,Municipal,35.2,41.94,49,56.1,62.96,69.34,75.05,80,0,98.54
2024,4316402,Municipal,34.1,41.94,49,56.1,62.96,69.33,75.04,80,0,76.87
2023,3150208,Municipal,35.2,41.95,49.01,56.11,62.97,69.34,75.05,80,0,96.08
2024,3150208,Municipal,80.01,41.95,49.01,56.11,62.97,69.34,75.05,80,5,85.71
2024,1716653,Municipal,61.79,41.97,49.03,56.12,62.98,69.34,75.05,80,3,93.22
2023,1716653,Municipal,35.2,41.97,49.03,56.12,62.98,69.34,75.05,80,0,89.09
2023,2705101,Municipal,35.3,41.99,49.04,56.14,62.98,69.35,75.05,80,0,96.74
2024,2705101,Municipal,48.77,41.99,49.04,56.14,62.98,69.35,75.05,80,1,98.08
2023,2208205,Municipal,35.3,42.01,49.06,56.15,62.99,69.35,75.05,80,0,97.12
2024,2208205,Municipal,58.16,42.01,49.06,56.15,62.99,69.35,75.05,80,2,98.5
2024,5005004,Municipal,53.84,42.02,49.07,56.15,63,69.36,75.06,80,2,83.72
2024,2705408,Municipal,31.11,42.02,49.07,56.15,63,69.36,75.06,80,0,100
2023,2705408,Municipal,35.3,42.02,49.07,56.15,63,69.36,75.06,80,0,97.44
2023,5005004,Municipal,35.3,42.02,49.07,56.15,63,69.36,75.06,80,0,83.83
2023,1303569,Municipal,35.3,42.05,49.09,56.17,63.01,69.36,75.06,80,0,71.03
2024,1303569,Municipal,46.76,42.05,49.09,56.17,63.01,69.36,75.06,80,1,80.73
2024,2108405,Municipal,61.02,42.07,49.11,56.19,63.02,69.37,75.06,80,3,93.33
2023,2108405,Municipal,35.3,42.07,49.11,56.19,63.02,69.37,75.06,80,0,91.3
2023,2500908,Municipal,35.4,42.08,49.12,56.2,63.03,69.38,75.06,80,0,82.35
2024,2500908,Municipal,52.9,42.08,49.12,56.2,63.03,69.38,75.06,80,2,98.15
2024,1711803,Municipal,49.1,42.09,49.13,56.2,63.03,69.38,75.06,80,1,97.3
2023,1711803,Municipal,35.4,42.09,49.13,56.2,63.03,69.38,75.06,80,0,90
2024,2905107,Municipal,36.71,42.1,49.14,56.21,63.04,69.38,75.07,80,0,96.34
2023,2905107,Municipal,35.4,42.1,49.14,56.21,63.04,69.38,75.07,80,0,94.23
2023,3304102,Municipal,35.4,42.11,49.15,56.22,63.04,69.38,75.07,80,0,75
2024,3304102,Municipal,52.38,42.11,49.15,56.22,63.04,69.38,75.07,80,2,88.49
2024,1702109,Municipal,50.51,42.16,49.19,56.25,63.07,69.4,75.07,80,2,87.26
2023,1702109,Municipal,35.4,42.16,49.19,56.25,63.07,69.4,75.07,80,0,86.32
2024,1200203,Municipal,42.18,,49.2,56.26,63.07,69.4,75.08,80,1,72.8
2023,1200203,Municipal,,,49.2,56.26,63.07,69.4,75.08,80,,
2024,2609303,Municipal,57.83,42.17,49.2,56.26,63.07,69.4,75.08,80,2,98.81
2023,2609303,Municipal,35.5,42.17,49.2,56.26,63.07,69.4,75.08,80,0,93.61
2023,4311205,Municipal,,,49.24,56.29,63.09,69.42,75.08,80,,
2024,4311205,Municipal,42.2,,49.24,56.29,63.09,69.42,75.08,80,1,72.39
2023,2910057,Municipal,35.5,42.22,49.24,56.29,63.09,69.42,75.08,80,0,77.76
2024,2910057,Municipal,32.25,42.22,49.24,56.29,63.09,69.42,75.08,80,0,86.05
2023,2209609,Municipal,35.6,42.27,49.29,56.33,63.12,69.43,75.09,80,0,90
2024,2209609,Municipal,64.29,42.27,49.29,56.33,63.12,69.43,75.09,80,3,100
2024,2402006,Municipal,44.58,42.3,49.31,56.34,63.13,69.44,75.09,80,1,77.71
2023,2402006,Municipal,35.6,42.3,49.31,56.34,63.13,69.44,75.09,80,0,85.95
2024,2803500,Municipal,31.27,42.31,49.32,56.35,63.14,69.44,75.09,80,0,92.09
2024,5103353,Municipal,54.24,42.31,49.32,56.35,63.14,69.44,75.09,80,2,92.39
2023,5103353,Municipal,35.6,42.31,49.32,56.35,63.14,69.44,75.09,80,0,86.84
2023,2803500,Municipal,35.6,42.31,49.32,56.35,63.14,69.44,75.09,80,0,88.04
2024,1703057,Municipal,36.96,42.34,49.34,56.37,63.15,69.45,75.1,80,0,97.83
2023,1703057,Municipal,35.6,42.34,49.34,56.37,63.15,69.45,75.1,80,0,80.43
2023,1504950,Municipal,35.6,42.35,49.35,56.38,63.16,69.45,75.1,80,0,75.18
2024,1504950,Municipal,50.02,42.35,49.35,56.38,63.16,69.45,75.1,80,2,87.2
2024,3125002,Municipal,64.41,42.36,49.36,56.38,63.16,69.45,75.1,80,3,100
2023,3125002,Municipal,35.7,42.36,49.36,56.38,63.16,69.45,75.1,80,0,94.74
2024,2102754,Municipal,91.14,42.37,49.37,56.39,63.17,69.46,75.1,80,5,94.39
2023,2102754,Municipal,35.7,42.37,49.37,56.39,63.17,69.46,75.1,80,0,92.13
2024,3116902,Municipal,74.3,42.41,49.4,56.42,63.19,69.47,75.11,80,4,90.7
2023,3116902,Municipal,35.7,42.41,49.4,56.42,63.19,69.47,75.11,80,0,95.12
2024,2702900,Municipal,39.96,42.43,49.42,56.43,63.19,69.48,75.11,80,0,94.27
2023,2702900,Municipal,35.7,42.43,49.42,56.43,63.19,69.48,75.11,80,0,96.35
2023,1200344,Municipal,,,49.47,56.47,63.22,69.49,75.12,80,,
2024,1200344,Municipal,42.51,,49.47,56.47,63.22,69.49,75.12,80,1,85.14
2023,2903409,Municipal,35.8,42.49,49.47,56.47,63.22,69.49,75.12,80,0,79.83
2024,2903409,Municipal,33.93,42.49,49.47,56.47,63.22,69.49,75.12,80,0,90.32
2024,2930907,Municipal,43.31,42.53,49.5,56.5,63.24,69.5,75.12,80,1,96.21
2023,2930907,Municipal,35.8,42.53,49.5,56.5,63.24,69.5,75.12,80,0,89.43
2024,2918555,Municipal,31.58,42.54,49.51,56.5,63.25,69.51,75.12,80,0,91.94
2023,2918555,Municipal,35.9,42.54,49.51,56.5,63.25,69.51,75.12,80,0,84.71
2023,2906857,Municipal,35.9,42.56,49.53,56.52,63.25,69.51,75.12,80,0,81.25
2024,2906857,Municipal,45.45,42.56,49.53,56.52,63.25,69.51,75.12,80,1,90.41
2023,3115458,Municipal,35.9,42.58,49.55,56.53,63.27,69.52,75.13,80,0,92.13
2024,3115458,Municipal,66.72,42.58,49.55,56.53,63.27,69.52,75.13,80,3,89.9
2023,2911402,Municipal,35.9,42.59,49.56,56.54,63.27,69.52,75.13,80,0,85.42
2023,2410405,Municipal,35.9,42.59,49.56,56.54,63.27,69.52,75.13,80,0,86.92
2024,2410405,Municipal,36.22,42.59,49.56,56.54,63.27,69.52,75.13,80,0,78.1
2024,2911402,Municipal,29.69,42.59,49.56,56.54,63.27,69.52,75.13,80,0,98.46
2024,2923308,Municipal,50.59,42.62,49.58,56.56,63.29,69.53,75.13,80,2,94.44
2023,2923308,Municipal,35.9,42.62,49.58,56.56,63.29,69.53,75.13,80,0,87.64
2023,3115300,Municipal,36,42.67,49.63,56.6,63.31,69.55,75.14,80,0,82.48
2024,3115300,Municipal,60.22,42.67,49.63,56.6,63.31,69.55,75.14,80,3,79.08
2023,2100477,Municipal,36,42.71,49.66,56.62,63.33,69.56,75.14,80,0,93.83
2024,2100477,Municipal,56.29,42.71,49.66,56.62,63.33,69.56,75.14,80,2,93.79
2023,2703700,Municipal,36.1,42.72,49.67,56.63,63.33,69.56,75.15,80,0,96
2024,2703700,Municipal,40.27,42.72,49.67,56.63,63.33,69.56,75.15,80,1,96.88
2023,2922607,Municipal,36.1,42.73,49.67,56.63,63.34,69.56,75.15,80,0,86.02
2024,5106422,Municipal,41.77,42.73,49.67,56.63,63.34,69.56,75.15,80,1,89.64
2024,2922607,Municipal,50.52,42.73,49.67,56.63,63.34,69.56,75.15,80,2,98.98
2023,5106422,Municipal,36.1,42.73,49.67,56.63,63.34,69.56,75.15,80,0,84.64
2023,1709302,Municipal,36.1,42.74,49.68,56.64,63.34,69.57,75.15,80,0,81.61
